index,voted
8596,1
8597,1
8598,0
8599,0
8600,0
8601,0
8602,0
8603,0
8604,0
8605,1
8606,1
8607,0
8608,0
8609,1
8610,0
8611,1
8612,0
8613,0
8614,1
8615,1
8616,0
8617,0
8618,0
8619,1
8620,1
8621,0
8622,0
8623,0
8624,0
8625,1
8626,0
8627,1
8628,1
8629,1
8630,0
8631,0
8632,1
8633,0
8634,1
8635,1
8636,0
8637,0
8638,1
8639,0
8640,0
8641,1
8642,1
8643,0
8644,0
8645,0
8646,0
8647,0
8648,1
8649,0
8650,1
8651,0
8652,0
8653,1
8654,0
8655,0
8656,0
8657,0
8658,1
8659,1
8660,0
8661,0
8662,1
8663,1
8664,0
8665,0
8666,1
8667,0
8668,1
8669,0
8670,1
8671,0
8672,0
8673,0
8674,0
8675,1
8676,0
8677,0
8678,0
8679,0
8680,0
8681,1
8682,1
8683,1
8684,1
8685,0
8686,1
8687,0
8688,0
8689,1
8690,0
8691,1
8692,0
8693,0
8694,0
8695,1
8696,1
8697,1
8698,0
8699,0
8700,1
8701,0
8702,0
8703,0
8704,1
8705,0
8706,1
8707,0
8708,1
8709,1
8710,1
8711,0
8712,1
8713,1
8714,0
8715,1
8716,1
8717,1
8718,1
8719,1
8720,0
8721,1
8722,0
8723,1
8724,0
8725,1
8726,1
8727,1
8728,0
8729,0
8730,1
8731,1
8732,1
8733,1
8734,0
8735,1
8736,0
8737,1
8738,0
8739,0
8740,1
8741,1
8742,0
8743,1
8744,1
8745,0
8746,0
8747,0
8748,1
8749,0
8750,0
8751,1
8752,1
8753,0
8754,0
8755,1
8756,0
8757,1
8758,0
8759,1
8760,0
8761,1
8762,0
8763,0
8764,1
8765,1
8766,0
8767,1
8768,0
8769,1
8770,0
8771,1
8772,0
8773,1
8774,1
8775,0
8776,1
8777,1
8778,0
8779,0
8780,0
8781,1
8782,1
8783,0
8784,0
8785,1
8786,0
8787,1
8788,0
8789,0
8790,1
8791,0
8792,1
8793,0
8794,1
8795,0
8796,0
8797,1
8798,1
8799,0
8800,1
8801,0
8802,0
8803,1
8804,0
8805,0
8806,0
8807,1
8808,0
8809,1
8810,0
8811,0
8812,1
8813,0
8814,0
8815,1
8816,1
8817,0
8818,0
8819,0
8820,0
8821,0
8822,0
8823,0
8824,1
8825,1
8826,1
8827,1
8828,1
8829,0
8830,0
8831,0
8832,1
8833,1
8834,0
8835,0
8836,0
8837,0
8838,1
8839,0
8840,1
8841,1
8842,1
8843,0
8844,1
8845,0
8846,1
8847,0
8848,0
8849,0
8850,1
8851,1
8852,1
8853,0
8854,0
8855,0
8856,1
8857,0
8858,0
8859,1
8860,1
8861,0
8862,0
8863,1
8864,1
8865,0
8866,1
8867,1
8868,1
8869,1
8870,1
8871,1
8872,0
8873,1
8874,0
8875,1
8876,0
8877,0
8878,1
8879,0
8880,1
8881,0
8882,0
8883,0
8884,1
8885,1
8886,0
8887,0
8888,0
8889,1
8890,0
8891,0
8892,1
8893,0
8894,1
8895,0
8896,1
8897,0
8898,1
8899,1
8900,0
8901,0
8902,0
8903,1
8904,0
8905,1
8906,1
8907,1
8908,1
8909,0
8910,1
8911,0
8912,1
8913,0
8914,1
8915,0
8916,0
8917,1
8918,1
8919,1
8920,1
8921,1
8922,0
8923,0
8924,0
8925,1
8926,0
8927,0
8928,1
8929,1
8930,1
8931,0
8932,0
8933,1
8934,0
8935,1
8936,1
8937,0
8938,1
8939,1
8940,0
8941,1
8942,0
8943,1
8944,0
8945,1
8946,1
8947,0
8948,1
8949,0
8950,1
8951,1
8952,0
8953,1
8954,1
8955,1
8956,0
8957,0
8958,1
8959,0
8960,1
8961,0
8962,0
8963,1
8964,0
8965,1
8966,0
8967,1
8968,1
8969,0
8970,1
8971,0
8972,1
8973,1
8974,1
8975,0
8976,1
8977,0
8978,1
8979,0
8980,0
8981,1
8982,0
8983,1
8984,0
8985,0
8986,0
8987,0
8988,1
8989,1
8990,1
8991,1
8992,1
8993,0
8994,0
8995,0
8996,1
8997,0
8998,1
8999,1
9000,1
9001,0
9002,1
9003,0
9004,0
9005,0
9006,0
9007,0
9008,1
9009,0
9010,0
9011,0
9012,0
9013,1
9014,1
9015,1
9016,1
9017,0
9018,1
9019,1
9020,0
9021,1
9022,0
9023,1
9024,0
9025,1
9026,1
9027,1
9028,1
9029,1
9030,0
9031,0
9032,1
9033,1
9034,1
9035,0
9036,1
9037,1
9038,0
9039,1
9040,1
9041,1
9042,0
9043,1
9044,1
9045,1
9046,1
9047,0
9048,1
9049,1
9050,0
9051,1
9052,1
9053,1
9054,1
9055,1
9056,0
9057,1
9058,1
9059,0
9060,1
9061,0
9062,1
9063,0
9064,0
9065,0
9066,1
9067,1
9068,1
9069,1
9070,1
9071,1
9072,0
9073,0
9074,0
9075,0
9076,0
9077,1
9078,0
9079,0
9080,0
9081,1
9082,1
9083,1
9084,0
9085,0
9086,1
9087,0
9088,1
9089,1
9090,0
9091,1
9092,1
9093,0
9094,0
9095,0
9096,0
9097,1
9098,1
9099,0
9100,1
9101,1
9102,1
9103,0
9104,0
9105,1
9106,1
9107,0
9108,1
9109,1
9110,0
9111,0
9112,1
9113,0
9114,1
9115,1
9116,0
9117,1
9118,1
9119,0
9120,1
9121,1
9122,0
9123,0
9124,0
9125,0
9126,0
9127,0
9128,1
9129,1
9130,0
9131,0
9132,1
9133,1
9134,0
9135,1
9136,1
9137,1
9138,0
9139,1
9140,1
9141,1
9142,1
9143,0
9144,0
9145,1
9146,1
9147,0
9148,0
9149,1
9150,1
9151,0
9152,0
9153,0
9154,0
9155,0
9156,0
9157,1
9158,1
9159,0
9160,0
9161,0
9162,1
9163,0
9164,0
9165,0
9166,0
9167,0
9168,0
9169,0
9170,1
9171,0
9172,0
9173,1
9174,1
9175,0
9176,0
9177,1
9178,0
9179,0
9180,0
9181,1
9182,1
9183,1
9184,0
9185,0
9186,0
9187,1
9188,0
9189,0
9190,1
9191,1
9192,0
9193,1
9194,1
9195,0
9196,0
9197,0
9198,0
9199,1
9200,0
9201,1
9202,1
9203,0
9204,0
9205,0
9206,1
9207,1
9208,1
9209,1
9210,1
9211,1
9212,1
9213,0
9214,1
9215,1
9216,1
9217,1
9218,0
9219,1
9220,0
9221,1
9222,0
9223,0
9224,0
9225,0
9226,1
9227,1
9228,1
9229,0
9230,0
9231,0
9232,1
9233,0
9234,0
9235,0
9236,0
9237,0
9238,1
9239,0
9240,1
9241,0
9242,1
9243,0
9244,0
9245,1
9246,1
9247,1
9248,0
9249,0
9250,1
9251,0
9252,1
9253,1
9254,1
9255,0
9256,0
9257,0
9258,0
9259,1
9260,1
9261,1
9262,1
9263,0
9264,1
9265,0
9266,0
9267,0
9268,1
9269,0
9270,0
9271,0
9272,1
9273,1
9274,1
9275,1
9276,0
9277,0
9278,0
9279,0
9280,1
9281,0
9282,1
9283,1
9284,1
9285,1
9286,0
9287,1
9288,1
9289,0
9290,0
9291,0
9292,0
9293,0
9294,1
9295,1
9296,0
9297,1
9298,1
9299,1
9300,0
9301,0
9302,1
9303,0
9304,1
9305,0
9306,0
9307,0
9308,1
9309,0
9310,0
9311,0
9312,0
9313,0
9314,0
9315,1
9316,1
9317,0
9318,1
9319,0
9320,0
9321,0
9322,0
9323,1
9324,0
9325,1
9326,0
9327,0
9328,1
9329,0
9330,1
9331,1
9332,1
9333,0
9334,1
9335,0
9336,0
9337,0
9338,1
9339,0
9340,0
9341,1
9342,1
9343,0
9344,1
9345,0
9346,0
9347,0
9348,1
9349,0
9350,1
9351,0
9352,0
9353,1
9354,1
9355,0
9356,1
9357,1
9358,0
9359,1
9360,0
9361,0
9362,1
9363,1
9364,0
9365,1
9366,0
9367,1
9368,1
9369,0
9370,1
9371,0
9372,1
9373,0
9374,1
9375,0
9376,0
9377,1
9378,1
9379,0
9380,1
9381,1
9382,0
9383,0
9384,0
9385,0
9386,1
9387,0
9388,0
9389,0
9390,0
9391,1
9392,0
9393,0
9394,1
9395,1
9396,1
9397,1
9398,1
9399,1
9400,0
9401,0
9402,0
9403,0
9404,1
9405,1
9406,1
9407,0
9408,0
9409,0
9410,0
9411,1
9412,0
9413,0
9414,1
9415,1
9416,0
9417,1
9418,0
9419,1
9420,0
9421,0
9422,1
9423,1
9424,0
9425,1
9426,1
9427,0
9428,1
9429,0
9430,0
9431,1
9432,0
9433,1
9434,0
9435,0
9436,1
9437,0
9438,1
9439,1
9440,1
9441,1
9442,1
9443,0
9444,1
9445,1
9446,1
9447,0
9448,0
9449,1
9450,1
9451,1
9452,1
9453,0
9454,0
9455,0
9456,0
9457,0
9458,1
9459,0
9460,1
9461,1
9462,1
9463,1
9464,1
9465,0
9466,0
9467,0
9468,0
9469,0
9470,1
9471,0
9472,0
9473,1
9474,1
9475,1
9476,0
9477,0
9478,1
9479,1
9480,1
9481,0
9482,0
9483,0
9484,1
9485,1
9486,1
9487,1
9488,0
9489,0
9490,0
9491,1
9492,0
9493,1
9494,0
9495,1
9496,1
9497,1
9498,1
9499,0
9500,0
9501,1
9502,0
9503,0
9504,0
9505,0
9506,1
9507,1
9508,0
9509,0
9510,1
9511,1
9512,0
9513,1
9514,1
9515,1
9516,0
9517,1
9518,1
9519,1
9520,1
9521,0
9522,0
9523,0
9524,0
9525,1
9526,0
9527,0
9528,1
9529,0
9530,0
9531,1
9532,0
9533,1
9534,0
9535,1
9536,1
9537,0
9538,0
9539,1
9540,0
9541,0
9542,0
9543,0
9544,1
9545,0
9546,0
9547,1
9548,1
9549,1
9550,1
9551,1
9552,1
9553,1
9554,0
9555,1
9556,1
9557,0
9558,0
9559,0
9560,0
9561,1
9562,1
9563,0
9564,1
9565,1
9566,0
9567,1
9568,0
9569,1
9570,0
9571,0
9572,1
9573,1
9574,1
9575,0
9576,0
9577,0
9578,0
9579,1
9580,1
9581,0
9582,0
9583,1
9584,0
9585,1
9586,1
9587,1
9588,0
9589,0
9590,1
9591,0
9592,1
9593,1
9594,0
9595,0
9596,1
9597,1
9598,1
9599,1
9600,1
9601,1
9602,0
9603,1
9604,0
9605,1
9606,0
9607,1
9608,0
9609,0
9610,0
9611,1
9612,0
9613,0
9614,1
9615,1
9616,0
9617,1
9618,1
9619,1
9620,0
9621,0
9622,1
9623,0
9624,0
9625,1
9626,1
9627,1
9628,1
9629,0
9630,1
9631,0
9632,1
9633,1
9634,0
9635,1
9636,0
9637,0
9638,1
9639,0
9640,0
9641,1
9642,0
9643,1
9644,0
9645,1
9646,0
9647,0
9648,1
9649,1
9650,0
9651,0
9652,1
9653,1
9654,1
9655,1
9656,0
9657,0
9658,0
9659,0
9660,0
9661,0
9662,0
9663,1
9664,1
9665,0
9666,0
9667,1
9668,1
9669,1
9670,1
9671,0
9672,1
9673,0
9674,0
9675,1
9676,0
9677,0
9678,0
9679,0
9680,1
9681,1
9682,0
9683,1
9684,0
9685,1
9686,0
9687,0
9688,1
9689,1
9690,1
9691,1
9692,0
9693,1
9694,0
9695,1
9696,0
9697,1
9698,1
9699,1
9700,0
9701,1
9702,0
9703,0
9704,0
9705,1
9706,1
9707,0
9708,0
9709,0
9710,1
9711,1
9712,1
9713,0
9714,1
9715,0
9716,0
9717,1
9718,1
9719,1
9720,1
9721,0
9722,1
9723,1
9724,1
9725,1
9726,1
9727,1
9728,0
9729,1
9730,1
9731,1
9732,0
9733,0
9734,0
9735,1
9736,1
9737,1
9738,0
9739,1
9740,1
9741,1
9742,1
9743,1
9744,1
9745,1
9746,0
9747,1
9748,0
9749,1
9750,0
9751,1
9752,0
9753,0
9754,0
9755,1
9756,0
9757,0
9758,1
9759,1
9760,1
9761,1
9762,0
9763,1
9764,1
9765,0
9766,1
9767,1
9768,1
9769,1
9770,1
9771,1
9772,1
9773,0
9774,0
9775,1
9776,1
9777,0
9778,1
9779,0
9780,0
9781,0
9782,1
9783,0
9784,0
9785,0
9786,1
9787,0
9788,1
9789,0
9790,0
9791,0
9792,1
9793,1
9794,1
9795,0
9796,0
9797,0
9798,1
9799,0
9800,0
9801,0
9802,0
9803,1
9804,0
9805,0
9806,1
9807,0
9808,0
9809,1
9810,0
9811,1
9812,0
9813,0
9814,0
9815,0
9816,0
9817,1
9818,0
9819,1
9820,0
9821,1
9822,1
9823,1
9824,0
9825,0
9826,0
9827,0
9828,0
9829,1
9830,1
9831,0
9832,1
9833,1
9834,0
9835,1
9836,0
9837,1
9838,1
9839,1
9840,1
9841,0
9842,1
9843,0
9844,0
9845,0
9846,0
9847,1
9848,0
9849,0
9850,0
9851,1
9852,1
9853,0
9854,1
9855,0
9856,0
9857,1
9858,0
9859,0
9860,0
9861,1
9862,0
9863,0
9864,1
9865,1
9866,0
9867,0
9868,0
9869,0
9870,0
9871,0
9872,0
9873,1
9874,1
9875,0
9876,1
9877,0
9878,0
9879,1
9880,1
9881,1
9882,0
9883,0
9884,1
9885,0
9886,1
9887,0
9888,0
9889,1
9890,0
9891,0
9892,0
9893,1
9894,1
9895,0
9896,1
9897,0
9898,0
9899,0
9900,0
9901,0
9902,1
9903,1
9904,0
9905,0
9906,1
9907,1
9908,1
9909,1
9910,0
9911,1
9912,0
9913,0
9914,0
9915,0
9916,0
9917,0
9918,1
9919,1
9920,1
9921,0
9922,0
9923,1
9924,1
9925,1
9926,1
9927,1
9928,0
9929,1
9930,0
9931,0
9932,0
9933,0
9934,0
9935,1
9936,1
9937,0
9938,0
9939,0
9940,1
9941,1
9942,0
9943,0
9944,0
9945,0
9946,1
9947,0
9948,0
9949,0
9950,0
9951,1
9952,1
9953,1
9954,0
9955,0
9956,0
9957,1
9958,1
9959,1
9960,0
9961,1
9962,0
9963,0
9964,1
9965,1
9966,1
9967,0
9968,0
9969,1
9970,1
9971,1
9972,0
9973,0
9974,0
9975,1
9976,0
9977,1
9978,1
9979,1
9980,0
9981,0
9982,0
9983,1
9984,0
9985,0
9986,0
9987,1
9988,0
9989,1
9990,1
9991,1
9992,1
9993,0
9994,1
9995,1
9996,1
9997,1
9998,0
9999,0
10000,0
10001,1
10002,0
10003,0
10004,0
10005,1
10006,1
10007,0
10008,1
10009,0
10010,1
10011,0
10012,1
10013,0
10014,1
10015,0
10016,0
10017,0
10018,1
10019,0
10020,0
10021,1
10022,0
10023,1
10024,0
10025,1
10026,1
10027,0
10028,1
10029,1
10030,1
10031,0
10032,1
10033,0
10034,1
10035,0
10036,1
10037,1
10038,1
10039,0
10040,0
10041,1
10042,0
10043,1
10044,1
10045,0
10046,0
10047,1
10048,0
10049,1
10050,0
10051,0
10052,0
10053,1
10054,1
10055,0
10056,0
10057,1
10058,0
10059,1
10060,1
10061,0
10062,0
10063,0
10064,0
10065,0
10066,0
10067,1
10068,0
10069,0
10070,0
10071,0
10072,0
10073,0
10074,1
10075,0
10076,0
10077,0
10078,1
10079,1
10080,1
10081,0
10082,0
10083,1
10084,1
10085,1
10086,1
10087,1
10088,1
10089,1
10090,0
10091,0
10092,0
10093,0
10094,1
10095,0
10096,1
10097,1
10098,1
10099,0
10100,0
10101,1
10102,0
10103,1
10104,1
10105,1
10106,0
10107,0
10108,1
10109,1
10110,0
10111,0
10112,1
10113,0
10114,1
10115,0
10116,0
10117,0
10118,0
10119,1
10120,1
10121,0
10122,1
10123,0
10124,1
10125,0
10126,1
10127,0
10128,1
10129,1
10130,1
10131,0
10132,1
10133,1
10134,1
10135,1
10136,0
10137,0
10138,0
10139,1
10140,1
10141,0
10142,1
10143,1
10144,0
10145,1
10146,0
10147,1
10148,0
10149,0
10150,1
10151,1
10152,0
10153,1
10154,1
10155,1
10156,1
10157,1
10158,1
10159,0
10160,0
10161,1
10162,1
10163,0
10164,0
10165,1
10166,0
10167,0
10168,0
10169,0
10170,0
10171,1
10172,1
10173,1
10174,1
10175,0
10176,0
10177,0
10178,1
10179,0
10180,1
10181,0
10182,0
10183,1
10184,0
10185,0
10186,0
10187,1
10188,0
10189,0
10190,0
10191,0
10192,0
10193,1
10194,0
10195,1
10196,0
10197,0
10198,1
10199,1
10200,0
10201,0
10202,1
10203,0
10204,0
10205,1
10206,0
10207,0
10208,1
10209,1
10210,0
10211,1
10212,1
10213,1
10214,1
10215,0
10216,1
10217,0
10218,1
10219,1
10220,1
10221,0
10222,1
10223,0
10224,1
10225,0
10226,1
10227,0
10228,0
10229,1
10230,1
10231,1
10232,0
10233,1
10234,0
10235,1
10236,1
10237,0
10238,0
10239,1
10240,0
10241,1
10242,0
10243,0
10244,1
10245,0
10246,0
10247,1
10248,0
10249,0
10250,1
10251,0
10252,0
10253,0
10254,1
10255,0
10256,0
10257,0
10258,0
10259,0
10260,1
10261,0
10262,0
10263,1
10264,1
10265,1
10266,0
10267,1
10268,0
10269,1
10270,1
10271,1
10272,1
10273,1
10274,1
10275,1
10276,0
10277,0
10278,1
10279,0
10280,0
10281,0
10282,1
10283,0
10284,1
10285,0
10286,0
10287,0
10288,0
10289,0
10290,0
10291,0
10292,1
10293,0
10294,1
10295,1
10296,0
10297,1
10298,0
10299,1
10300,0
10301,1
10302,1
10303,1
10304,1
10305,1
10306,1
10307,1
10308,1
10309,0
10310,0
10311,1
10312,0
10313,1
10314,1
10315,1
10316,1
10317,1
10318,1
10319,0
10320,0
10321,0
10322,0
10323,0
10324,1
10325,1
10326,0
10327,1
10328,0
10329,1
10330,0
10331,0
10332,1
10333,1
10334,1
10335,0
10336,1
10337,1
10338,0
10339,0
10340,0
10341,0
10342,1
10343,1
10344,0
10345,0
10346,0
10347,1
10348,1
10349,1
10350,0
10351,1
10352,0
10353,0
10354,0
10355,0
10356,1
10357,1
10358,1
10359,1
10360,0
10361,0
10362,0
10363,1
10364,1
10365,0
10366,1
10367,1
10368,0
10369,1
10370,1
10371,1
10372,1
10373,0
10374,0
10375,0
10376,1
10377,1
10378,0
10379,1
10380,1
10381,0
10382,1
10383,1
10384,0
10385,1
10386,0
10387,0
10388,1
10389,0
10390,0
10391,1
10392,1
10393,1
10394,1
10395,1
10396,1
10397,1
10398,0
10399,0
10400,0
10401,0
10402,0
10403,1
10404,0
10405,0
10406,0
10407,1
10408,1
10409,0
10410,1
10411,1
10412,1
10413,0
10414,0
10415,0
10416,0
10417,0
10418,1
10419,1
10420,1
10421,1
10422,0
10423,1
10424,1
10425,0
10426,0
10427,0
10428,0
10429,0
10430,0
10431,0
10432,1
10433,0
10434,0
10435,0
10436,1
10437,1
10438,0
10439,0
10440,1
10441,1
10442,0
10443,0
10444,1
10445,1
10446,0
10447,1
10448,0
10449,0
10450,1
10451,0
10452,1
10453,0
10454,0
10455,0
10456,1
10457,0
10458,1
10459,0
10460,1
10461,0
10462,0
10463,1
10464,1
10465,1
10466,0
10467,0
10468,1
10469,1
10470,1
10471,0
10472,0
10473,1
10474,0
10475,0
10476,0
10477,1
10478,1
10479,1
10480,1
10481,0
10482,0
10483,0
10484,0
10485,0
10486,0
10487,0
10488,0
10489,1
10490,1
10491,0
10492,0
10493,1
10494,0
10495,0
10496,1
10497,1
10498,1
10499,0
10500,0
10501,1
10502,1
10503,0
10504,1
10505,0
10506,1
10507,0
10508,1
10509,1
10510,0
10511,0
10512,0
10513,0
10514,0
10515,0
10516,1
10517,1
10518,0
10519,1
10520,0
10521,1
10522,1
10523,0
10524,1
10525,0
10526,0
10527,1
10528,0
10529,1
10530,0
10531,0
10532,0
10533,1
10534,0
10535,1
10536,1
10537,1
10538,0
10539,1
10540,0
10541,1
10542,0
10543,1
10544,0
10545,0
10546,1
10547,0
10548,1
10549,1
10550,1
10551,1
10552,1
10553,1
10554,0
10555,0
10556,0
10557,1
10558,1
10559,0
10560,1
10561,0
10562,0
10563,1
10564,0
10565,1
10566,1
10567,1
10568,0
10569,1
10570,1
10571,0
10572,1
10573,0
10574,1
10575,1
10576,1
10577,0
10578,0
10579,0
10580,0
10581,0
10582,1
10583,0
10584,0
10585,0
10586,0
10587,1
10588,0
10589,1
10590,0
10591,0
10592,1
10593,1
10594,1
10595,1
10596,1
10597,1
10598,0
10599,0
10600,1
10601,0
10602,1
10603,1
10604,1
10605,0
10606,0
10607,1
10608,0
10609,0
10610,0
10611,1
10612,0
10613,0
10614,1
10615,1
10616,1
10617,0
10618,0
10619,1
10620,1
10621,0
10622,1
10623,0
10624,0
10625,0
10626,1
10627,1
10628,0
10629,1
10630,0
10631,1
10632,1
10633,1
10634,1
10635,1
10636,1
10637,0
10638,0
10639,0
10640,0
10641,0
10642,0
10643,1
10644,0
10645,0
10646,0
10647,0
10648,1
10649,0
10650,1
10651,0
10652,0
10653,0
10654,1
10655,1
10656,0
10657,1
10658,1
10659,1
10660,1
10661,1
10662,1
10663,0
10664,0
10665,0
10666,1
10667,1
10668,1
10669,0
10670,0
10671,1
10672,1
10673,1
10674,0
10675,1
10676,1
10677,1
10678,1
10679,0
10680,0
10681,0
10682,0
10683,1
10684,0
10685,1
10686,1
10687,1
10688,1
10689,0
10690,1
10691,0
10692,0
10693,1
10694,0
10695,1
10696,0
10697,0
10698,0
10699,1
10700,1
10701,0
10702,0
10703,0
10704,1
10705,0
10706,0
10707,1
10708,1
10709,0
10710,1
10711,1
10712,1
10713,1
10714,0
10715,0
10716,0
10717,0
10718,1
10719,0
10720,0
10721,0
10722,0
10723,0
10724,1
10725,0
10726,1
10727,0
10728,1
10729,1
10730,1
10731,0
10732,0
10733,1
10734,1
10735,0
10736,0
10737,0
10738,0
10739,1
10740,1
10741,0
10742,1
10743,0
10744,0
10745,1
10746,0
10747,0
10748,0
10749,0
10750,0
10751,1
10752,1
10753,0
10754,0
10755,0
10756,1
10757,0
10758,1
10759,1
10760,1
10761,0
10762,0
10763,1
10764,1
10765,1
10766,1
10767,1
10768,1
10769,1
10770,1
10771,0
10772,1
10773,0
10774,1
10775,1
10776,0
10777,0
10778,0
10779,1
10780,0
10781,0
10782,1
10783,1
10784,0
10785,0
10786,0
10787,0
10788,1
10789,0
10790,1
10791,0
10792,1
10793,1
10794,0
10795,0
10796,0
10797,1
10798,1
10799,0
10800,1
10801,0
10802,0
10803,0
10804,0
10805,1
10806,1
10807,0
10808,1
10809,1
10810,0
10811,1
10812,1
10813,1
10814,1
10815,1
10816,1
10817,0
10818,0
10819,0
10820,1
10821,1
10822,1
10823,1
10824,1
10825,1
10826,0
10827,0
10828,0
10829,1
10830,0
10831,0
10832,1
10833,1
10834,0
10835,0
10836,1
10837,0
10838,0
10839,0
10840,1
10841,0
10842,1
10843,1
10844,1
10845,0
10846,1
10847,1
10848,0
10849,0
10850,0
10851,0
10852,1
10853,1
10854,0
10855,1
10856,1
10857,1
10858,1
10859,0
10860,1
10861,1
10862,0
10863,1
10864,1
10865,1
10866,1
10867,0
10868,1
10869,1
10870,1
10871,1
10872,1
10873,0
10874,1
10875,1
10876,0
10877,1
10878,1
10879,1
10880,0
10881,0
10882,1
10883,0
10884,0
10885,0
10886,0
10887,0
10888,1
10889,1
10890,0
10891,0
10892,1
10893,1
10894,1
10895,0
10896,1
10897,0
10898,0
10899,1
10900,1
10901,0
10902,1
10903,1
10904,1
10905,1
10906,1
10907,1
10908,1
10909,0
10910,1
10911,1
10912,1
10913,0
10914,0
10915,0
10916,0
10917,0
10918,1
10919,1
10920,1
10921,1
10922,0
10923,0
10924,1
10925,0
10926,0
10927,0
10928,1
10929,1
10930,1
10931,0
10932,1
10933,0
10934,0
10935,0
10936,0
10937,0
10938,0
10939,0
10940,1
10941,0
10942,1
10943,1
10944,0
10945,1
10946,1
10947,1
10948,1
10949,0
10950,1
10951,0
10952,0
10953,1
10954,1
10955,1
10956,1
10957,0
10958,0
10959,0
10960,1
10961,0
10962,0
10963,0
10964,0
10965,1
10966,1
10967,0
10968,1
10969,0
10970,1
10971,1
10972,1
10973,0
10974,1
10975,1
10976,1
10977,1
10978,0
10979,1
10980,1
10981,0
10982,0
10983,0
10984,0
10985,1
10986,1
10987,1
10988,0
10989,0
10990,1
10991,0
10992,0
10993,0
10994,0
10995,0
10996,0
10997,1
10998,0
10999,0
11000,1
11001,1
11002,0
11003,1
11004,1
11005,1
11006,0
11007,0
11008,0
11009,0
11010,1
11011,1
11012,0
11013,1
11014,0
11015,1
11016,1
11017,0
11018,1
11019,1
11020,0
11021,0
11022,1
11023,1
11024,1
11025,0
11026,1
11027,1
11028,0
11029,0
11030,1
11031,0
11032,1
11033,0
11034,1
11035,0
11036,1
11037,0
11038,0
11039,0
11040,0
11041,1
11042,1
11043,0
11044,1
11045,0
11046,0
11047,0
11048,1
11049,1
11050,0
11051,0
11052,1
11053,0
11054,1
11055,1
11056,1
11057,0
11058,1
11059,0
11060,1
11061,0
11062,1
11063,0
11064,0
11065,0
11066,0
11067,0
11068,0
11069,1
11070,1
11071,0
11072,1
11073,1
11074,0
11075,1
11076,0
11077,0
11078,0
11079,0
11080,1
11081,1
11082,1
11083,0
11084,0
11085,1
11086,0
11087,0
11088,1
11089,0
11090,0
11091,0
11092,0
11093,1
11094,1
11095,1
11096,1
11097,1
11098,1
11099,0
11100,0
11101,0
11102,1
11103,0
11104,1
11105,0
11106,1
11107,0
11108,0
11109,0
11110,0
11111,0
11112,1
11113,1
11114,1
11115,1
11116,1
11117,1
11118,1
11119,1
11120,1
11121,1
11122,0
11123,1
11124,0
11125,0
11126,1
11127,0
11128,0
11129,1
11130,0
11131,0
11132,1
11133,0
11134,1
11135,0
11136,0
11137,0
11138,0
11139,0
11140,0
11141,0
11142,1
11143,1
11144,0
11145,1
11146,0
11147,1
11148,1
11149,1
11150,0
11151,1
11152,0
11153,0
11154,1
11155,0
11156,0
11157,1
11158,0
11159,1
11160,0
11161,0
11162,1
11163,1
11164,1
11165,0
11166,0
11167,1
11168,0
11169,1
11170,0
11171,1
11172,0
11173,0
11174,0
11175,1
11176,0
11177,1
11178,0
11179,1
11180,1
11181,1
11182,0
11183,0
11184,1
11185,0
11186,1
11187,0
11188,0
11189,0
11190,1
11191,1
11192,0
11193,0
11194,0
11195,1
11196,1
11197,0
11198,0
11199,0
11200,1
11201,0
11202,1
11203,0
11204,1
11205,0
11206,1
11207,1
11208,0
11209,1
11210,0
11211,0
11212,0
11213,0
11214,1
11215,0
11216,1
11217,0
11218,0
11219,0
11220,0
11221,1
11222,0
11223,0
11224,0
11225,0
11226,1
11227,0
11228,0
11229,0
11230,1
11231,0
11232,0
11233,1
11234,0
11235,0
11236,1
11237,1
11238,0
11239,0
11240,0
11241,1
11242,1
11243,0
11244,1
11245,1
11246,0
11247,0
11248,0
11249,1
11250,1
11251,0
11252,0
11253,0
11254,1
11255,1
11256,0
11257,1
11258,0
11259,0
11260,1
11261,1
11262,0
11263,0
11264,1
11265,0
11266,0
11267,0
11268,1
11269,1
11270,1
11271,1
11272,1
11273,1
11274,0
11275,1
11276,0
11277,1
11278,0
11279,0
11280,0
11281,0
11282,1
11283,1
11284,0
11285,0
11286,1
11287,1
11288,1
11289,0
11290,1
11291,0
11292,1
11293,1
11294,0
11295,0
11296,0
11297,0
11298,1
11299,1
11300,0
11301,1
11302,1
11303,1
11304,1
11305,1
11306,0
11307,0
11308,1
11309,0
11310,0
11311,1
11312,1
11313,1
11314,0
11315,1
11316,1
11317,1
11318,1
11319,1
11320,0
11321,1
11322,0
11323,1
11324,1
11325,0
11326,0
11327,1
11328,0
11329,0
11330,1
11331,0
11332,1
11333,0
11334,0
11335,1
11336,1
11337,0
11338,1
11339,1
11340,1
11341,0
11342,1
11343,1
11344,0
11345,0
11346,1
11347,1
11348,1
11349,0
11350,0
11351,1
11352,1
11353,0
11354,0
11355,1
11356,1
11357,1
11358,0
11359,0
11360,0
11361,1
11362,1
11363,1
11364,0
11365,1
11366,1
11367,1
11368,1
11369,0
11370,0
11371,1
11372,1
11373,1
11374,1
11375,0
11376,1
11377,0
11378,0
11379,1
11380,0
11381,0
11382,1
